"time","species","weight","N"
5.4,"Sole",8120,0
5.5,"Sole",8120,0
5.6,"Sole",8120,0
5.7,"Sole",8120,0
5.8,"Sole",8120,0
5.9,"Sole",8120,0
6,"Sole",8120,0
6.1,"Sole",8120,0
6.2,"Sole",8120,0
6.3,"Sole",8120,0
6.4,"Sole",8120,0
6.5,"Sole",8120,0
6.6,"Sole",8120,0
6.7,"Sole",8120,0
6.8,"Sole",8120,0
6.9,"Sole",8120,0
7,"Sole",8120,0
7.1,"Sole",8120,0
7.2,"Sole",8120,0
7.3,"Sole",8120,0
7.4,"Sole",8120,0
7.5,"Sole",8120,0
7.6,"Sole",8120,0
7.7,"Sole",8120,0
7.8,"Sole",8120,0
7.9,"Sole",8120,0
8,"Sole",8120,0
8.1,"Sole",8120,0
8.2,"Sole",8120,0
8.3,"Sole",8120,0
8.4,"Sole",8120,0
8.5,"Sole",8120,0
8.6,"Sole",8120,0
8.7,"Sole",8120,0
8.8,"Sole",8120,0
8.9,"Sole",8120,0
9,"Sole",8120,0
9.1,"Sole",8120,0
9.2,"Sole",8120,0
9.3,"Sole",8120,0
9.4,"Sole",8120,0
9.5,"Sole",8120,0
9.6,"Sole",8120,0
9.7,"Sole",8120,0
9.8,"Sole",8120,0
9.9,"Sole",8120,0
10,"Sole",8120,0
10.1,"Sole",8120,0
10.2,"Sole",8120,0
10.3,"Sole",8120,0
10.4,"Sole",8120,0
10.5,"Sole",8120,0
10.6,"Sole",8120,0
10.7,"Sole",8120,0
10.8,"Sole",8120,0
10.9,"Sole",8120,0
11,"Sole",8120,0
11.1,"Sole",8120,0
11.2,"Sole",8120,0
11.3,"Sole",8120,0
11.4,"Sole",8120,0
11.5,"Sole",8120,0
11.6,"Sole",8120,0
11.7,"Sole",8120,0
11.8,"Sole",8120,0
11.9,"Sole",8120,0
12,"Sole",8120,0
12.1,"Sole",8120,0
12.2,"Sole",8120,0
12.3,"Sole",8120,0
12.4,"Sole",8120,0
12.5,"Sole",8120,0
12.6,"Sole",8120,0
12.7,"Sole",8120,0
12.8,"Sole",8120,0
12.9,"Sole",8120,0
13,"Sole",8120,0
13.1,"Sole",8120,0
13.2,"Sole",8120,0
13.3,"Sole",8120,0
13.4,"Sole",8120,0
13.5,"Sole",8120,0
13.6,"Sole",8120,0
13.7,"Sole",8120,0
13.8,"Sole",8120,0
13.9,"Sole",8120,0
14,"Sole",8120,0
14.1,"Sole",8120,0
14.2,"Sole",8120,0
14.3,"Sole",8120,0
14.4,"Sole",8120,0
14.5,"Sole",8120,0
14.6,"Sole",8120,0
14.7,"Sole",8120,0
14.8,"Sole",8120,0
14.9,"Sole",8120,0
15,"Sole",8120,0
15.1,"Sole",8120,0
15.2,"Sole",8120,0
15.3,"Sole",8120,0
15.4,"Sole",8120,0
15.5,"Sole",8120,0
15.6,"Sole",8120,0
15.7,"Sole",8120,0
15.8,"Sole",8120,0
15.9,"Sole",8120,0
16,"Sole",8120,0
16.1,"Sole",8120,0
16.2,"Sole",8120,0
16.3,"Sole",8120,0
16.4,"Sole",8120,0
16.5,"Sole",8120,0
16.6,"Sole",8120,0
16.7,"Sole",8120,0
16.8,"Sole",8120,0
16.9,"Sole",8120,0
17,"Sole",8120,0
17.1,"Sole",8120,0
17.2,"Sole",8120,0
17.3,"Sole",8120,0
17.4,"Sole",8120,0
17.5,"Sole",8120,0
17.6,"Sole",8120,0
17.7,"Sole",8120,0
17.8,"Sole",8120,0
17.9,"Sole",8120,0
18,"Sole",8120,0
18.1,"Sole",8120,0
18.2,"Sole",8120,0
18.3,"Sole",8120,0
18.4,"Sole",8120,0
18.5,"Sole",8120,0
18.6,"Sole",8120,0
18.7,"Sole",8120,0
18.8,"Sole",8120,0
18.9,"Sole",8120,0
19,"Sole",8120,0
19.1,"Sole",8120,0
19.2,"Sole",8120,0
19.3,"Sole",8120,0
19.4,"Sole",8120,0
19.5,"Sole",8120,0
19.6,"Sole",8120,0
19.7,"Sole",8120,0
19.8,"Sole",8120,0
19.9,"Sole",8120,0
20,"Sole",8120,0
20.1,"Sole",8120,0
20.2,"Sole",8120,0
20.3,"Sole",8120,0
20.4,"Sole",8120,0
20.5,"Sole",8120,0
20.6,"Sole",8120,0
20.7,"Sole",8120,0
20.8,"Sole",8120,0
20.9,"Sole",8120,0
21,"Sole",8120,0
21.1,"Sole",8120,0
21.2,"Sole",8120,0
21.3,"Sole",8120,0
21.4,"Sole",8120,0
21.5,"Sole",8120,0
21.6,"Sole",8120,0
21.7,"Sole",8120,0
21.8,"Sole",8120,0
21.9,"Sole",8120,0
22,"Sole",8120,0
22.1,"Sole",8120,0
22.2,"Sole",8120,0
22.3,"Sole",8120,0
22.4,"Sole",8120,0
22.5,"Sole",8120,0
22.6,"Sole",8120,0
22.7,"Sole",8120,0
22.8,"Sole",8120,0
22.9,"Sole",8120,0
23,"Sole",8120,0
23.1,"Sole",8120,0
23.2,"Sole",8120,0
23.3,"Sole",8120,0
23.4,"Sole",8120,0
23.5,"Sole",8120,0
23.6,"Sole",8120,0
23.7,"Sole",8120,0
23.8,"Sole",8120,0
23.9,"Sole",8120,0
24,"Sole",8120,0
24.1,"Sole",8120,0
24.2,"Sole",8120,0
24.3,"Sole",8120,0
24.4,"Sole",8120,0
24.5,"Sole",8120,0
24.6,"Sole",8120,0
24.7,"Sole",8120,0
24.8,"Sole",8120,0
24.9,"Sole",8120,0
25,"Sole",8120,0
25.1,"Sole",8120,0
25.2,"Sole",8120,0
25.3,"Sole",8120,0
25.4,"Sole",8120,0
25.5,"Sole",8120,0
25.6,"Sole",8120,0
25.7,"Sole",8120,0
25.8,"Sole",8120,0
25.9,"Sole",8120,0
26,"Sole",8120,0
26.1,"Sole",8120,0
26.2,"Sole",8120,0
26.3,"Sole",8120,0
26.4,"Sole",8120,0
26.5,"Sole",8120,0
26.6,"Sole",8120,0
26.7,"Sole",8120,0
26.8,"Sole",8120,0
26.9,"Sole",8120,0
27,"Sole",8120,0
27.1,"Sole",8120,0
27.2,"Sole",8120,0
27.3,"Sole",8120,0
27.4,"Sole",8120,0
27.5,"Sole",8120,0
27.6,"Sole",8120,0
27.7,"Sole",8120,0
27.8,"Sole",8120,0
27.9,"Sole",8120,0
28,"Sole",8120,0
28.1,"Sole",8120,0
28.2,"Sole",8120,0
28.3,"Sole",8120,0
28.4,"Sole",8120,0
28.5,"Sole",8120,0
28.6,"Sole",8120,0
28.7,"Sole",8120,0
28.8,"Sole",8120,0
28.9,"Sole",8120,0
29,"Sole",8120,0
29.1,"Sole",8120,0
29.2,"Sole",8120,0
29.3,"Sole",8120,0
29.4,"Sole",8120,0
29.5,"Sole",8120,0
29.6,"Sole",8120,0
29.7,"Sole",8120,0
29.8,"Sole",8120,0
29.9,"Sole",8120,0
30,"Sole",8120,0
30.1,"Sole",8120,0
30.2,"Sole",8120,0
30.3,"Sole",8120,0
30.4,"Sole",8120,0
30.5,"Sole",8120,0
30.6,"Sole",8120,0
30.7,"Sole",8120,0
30.8,"Sole",8120,0
30.9,"Sole",8120,0
31,"Sole",8120,0
31.1,"Sole",8120,0
31.2,"Sole",8120,0
31.3,"Sole",8120,0
31.4,"Sole",8120,0
31.5,"Sole",8120,0
31.6,"Sole",8120,0
31.7,"Sole",8120,0
31.8,"Sole",8120,0
31.9,"Sole",8120,0
32,"Sole",8120,0
32.1,"Sole",8120,0
32.2,"Sole",8120,0
32.3,"Sole",8120,0
32.4,"Sole",8120,0
32.5,"Sole",8120,0
32.6,"Sole",8120,0
32.7,"Sole",8120,0
32.8,"Sole",8120,0
32.9,"Sole",8120,0
33,"Sole",8120,0
33.1,"Sole",8120,0
33.2,"Sole",8120,0
33.3,"Sole",8120,0
33.4,"Sole",8120,0
33.5,"Sole",8120,0
33.6,"Sole",8120,0
33.7,"Sole",8120,0
33.8,"Sole",8120,0
33.9,"Sole",8120,0
34,"Sole",8120,0
34.1,"Sole",8120,0
34.2,"Sole",8120,0
34.3,"Sole",8120,0
34.4,"Sole",8120,0
34.5,"Sole",8120,0
34.6,"Sole",8120,0
34.7,"Sole",8120,0
34.8,"Sole",8120,0
34.9,"Sole",8120,0
35,"Sole",8120,0
35.1,"Sole",8120,0
35.2,"Sole",8120,0
35.3,"Sole",8120,0
35.4,"Sole",8120,0
35.5,"Sole",8120,0
35.6,"Sole",8120,0
35.7,"Sole",8120,0
35.8,"Sole",8120,0
35.9,"Sole",8120,0
36,"Sole",8120,0
36.1,"Sole",8120,0
36.2,"Sole",8120,0
36.3,"Sole",8120,0
36.4,"Sole",8120,0
36.5,"Sole",8120,0
36.6,"Sole",8120,0
36.7,"Sole",8120,0
36.8,"Sole",8120,0
36.9,"Sole",8120,0
37,"Sole",8120,0
37.1,"Sole",8120,0
37.2,"Sole",8120,0
37.3,"Sole",8120,0
37.4,"Sole",8120,0
37.5,"Sole",8120,0
37.6,"Sole",8120,0
37.7,"Sole",8120,0
37.8,"Sole",8120,0
37.9,"Sole",8120,0
38,"Sole",8120,0
38.1,"Sole",8120,0
38.2,"Sole",8120,0
38.3,"Sole",8120,0
38.4,"Sole",8120,0
38.5,"Sole",8120,0
38.6,"Sole",8120,0
38.7,"Sole",8120,0
38.8,"Sole",8120,0
38.9,"Sole",8120,0
39,"Sole",8120,0
39.1,"Sole",8120,0
39.2,"Sole",8120,0
39.3,"Sole",8120,0
39.4,"Sole",8120,0
39.5,"Sole",8120,0
39.6,"Sole",8120,0
39.7,"Sole",8120,0
39.8,"Sole",8120,0
39.9,"Sole",8120,0
40,"Sole",8120,0
0,"Gurnard",8120,0
0.1,"Gurnard",8120,0
0.2,"Gurnard",8120,0
0.3,"Gurnard",8120,0
0.4,"Gurnard",8120,0
0.5,"Gurnard",8120,0
0.6,"Gurnard",8120,0
0.7,"Gurnard",8120,0
0.8,"Gurnard",8120,0
0.9,"Gurnard",8120,0
1,"Gurnard",8120,0
1.1,"Gurnard",8120,0
1.2,"Gurnard",8120,0
1.3,"Gurnard",8120,0
1.4,"Gurnard",8120,0
1.5,"Gurnard",8120,0
1.6,"Gurnard",8120,0
1.7,"Gurnard",8120,0
1.8,"Gurnard",8120,0
1.9,"Gurnard",8120,0
2,"Gurnard",8120,0
2.1,"Gurnard",8120,0
2.2,"Gurnard",8120,0
2.3,"Gurnard",8120,0
2.4,"Gurnard",8120,0
2.5,"Gurnard",8120,0
2.6,"Gurnard",8120,0
2.7,"Gurnard",8120,0
2.8,"Gurnard",8120,0
2.9,"Gurnard",8120,0
3,"Gurnard",8120,0
3.1,"Gurnard",8120,0
3.2,"Gurnard",8120,0
3.3,"Gurnard",8120,0
3.4,"Gurnard",8120,0
3.5,"Gurnard",8120,0
3.6,"Gurnard",8120,0
3.7,"Gurnard",8120,0
3.8,"Gurnard",8120,0
3.9,"Gurnard",8120,0
4,"Gurnard",8120,0
4.1,"Gurnard",8120,0
4.2,"Gurnard",8120,0
4.3,"Gurnard",8120,0
4.4,"Gurnard",8120,0
4.5,"Gurnard",8120,0
4.6,"Gurnard",8120,0
4.7,"Gurnard",8120,0
4.8,"Gurnard",8120,0
4.9,"Gurnard",8120,0
5,"Gurnard",8120,0
5.1,"Gurnard",8120,0
5.2,"Gurnard",8120,0
5.3,"Gurnard",8120,0
5.4,"Gurnard",8120,0
5.5,"Gurnard",8120,0
5.6,"Gurnard",8120,0
5.7,"Gurnard",8120,0
5.8,"Gurnard",8120,0
5.9,"Gurnard",8120,0
6,"Gurnard",8120,0
6.1,"Gurnard",8120,0
6.2,"Gurnard",8120,0
6.3,"Gurnard",8120,0
6.4,"Gurnard",8120,0
6.5,"Gurnard",8120,0
6.6,"Gurnard",8120,0
6.7,"Gurnard",8120,0
6.8,"Gurnard",8120,0
6.9,"Gurnard",8120,0
7,"Gurnard",8120,0
7.1,"Gurnard",8120,0
7.2,"Gurnard",8120,0
7.3,"Gurnard",8120,0
7.4,"Gurnard",8120,0
7.5,"Gurnard",8120,0
7.6,"Gurnard",8120,0
7.7,"Gurnard",8120,0
7.8,"Gurnard",8120,0
7.9,"Gurnard",8120,0
8,"Gurnard",8120,0
8.1,"Gurnard",8120,0
8.2,"Gurnard",8120,0
8.3,"Gurnard",8120,0
8.4,"Gurnard",8120,0
8.5,"Gurnard",8120,0
8.6,"Gurnard",8120,0
8.7,"Gurnard",8120,0
8.8,"Gurnard",8120,0
8.9,"Gurnard",8120,0
9,"Gurnard",8120,0
9.1,"Gurnard",8120,0
9.2,"Gurnard",8120,0
9.3,"Gurnard",8120,0
9.4,"Gurnard",8120,0
9.5,"Gurnard",8120,0
9.6,"Gurnard",8120,0
9.7,"Gurnard",8120,0
9.8,"Gurnard",8120,0
9.9,"Gurnard",8120,0
10,"Gurnard",8120,0
10.1,"Gurnard",8120,0
10.2,"Gurnard",8120,0
10.3,"Gurnard",8120,0
10.4,"Gurnard",8120,0
10.5,"Gurnard",8120,0
10.6,"Gurnard",8120,0
10.7,"Gurnard",8120,0
10.8,"Gurnard",8120,0
10.9,"Gurnard",8120,0
11,"Gurnard",8120,0
11.1,"Gurnard",8120,0
11.2,"Gurnard",8120,0
11.3,"Gurnard",8120,0
11.4,"Gurnard",8120,0
11.5,"Gurnard",8120,0
11.6,"Gurnard",8120,0
11.7,"Gurnard",8120,0
11.8,"Gurnard",8120,0
11.9,"Gurnard",8120,0
12,"Gurnard",8120,0
12.1,"Gurnard",8120,0
12.2,"Gurnard",8120,0
12.3,"Gurnard",8120,0
12.4,"Gurnard",8120,0
12.5,"Gurnard",8120,0
12.6,"Gurnard",8120,0
12.7,"Gurnard",8120,0
12.8,"Gurnard",8120,0
12.9,"Gurnard",8120,0
13,"Gurnard",8120,0
13.1,"Gurnard",8120,0
13.2,"Gurnard",8120,0
13.3,"Gurnard",8120,0
13.4,"Gurnard",8120,0
13.5,"Gurnard",8120,0
13.6,"Gurnard",8120,0
13.7,"Gurnard",8120,0
13.8,"Gurnard",8120,0
13.9,"Gurnard",8120,0
14,"Gurnard",8120,0
14.1,"Gurnard",8120,0
14.2,"Gurnard",8120,0
14.3,"Gurnard",8120,0
14.4,"Gurnard",8120,0
14.5,"Gurnard",8120,0
14.6,"Gurnard",8120,0
14.7,"Gurnard",8120,0
14.8,"Gurnard",8120,0
14.9,"Gurnard",8120,0
15,"Gurnard",8120,0
15.1,"Gurnard",8120,0
15.2,"Gurnard",8120,0
15.3,"Gurnard",8120,0
15.4,"Gurnard",8120,0
15.5,"Gurnard",8120,0
15.6,"Gurnard",8120,0
15.7,"Gurnard",8120,0
15.8,"Gurnard",8120,0
15.9,"Gurnard",8120,0
16,"Gurnard",8120,0
16.1,"Gurnard",8120,0
16.2,"Gurnard",8120,0
16.3,"Gurnard",8120,0
16.4,"Gurnard",8120,0
16.5,"Gurnard",8120,0
16.6,"Gurnard",8120,0
16.7,"Gurnard",8120,0
16.8,"Gurnard",8120,0
16.9,"Gurnard",8120,0
17,"Gurnard",8120,0
17.1,"Gurnard",8120,0
17.2,"Gurnard",8120,0
17.3,"Gurnard",8120,0
17.4,"Gurnard",8120,0
17.5,"Gurnard",8120,0
17.6,"Gurnard",8120,0
17.7,"Gurnard",8120,0
17.8,"Gurnard",8120,0
17.9,"Gurnard",8120,0
18,"Gurnard",8120,0
18.1,"Gurnard",8120,0
18.2,"Gurnard",8120,0
18.3,"Gurnard",8120,0
18.4,"Gurnard",8120,0
18.5,"Gurnard",8120,0
18.6,"Gurnard",8120,0
18.7,"Gurnard",8120,0
18.8,"Gurnard",8120,0
18.9,"Gurnard",8120,0
19,"Gurnard",8120,0
19.1,"Gurnard",8120,0
19.2,"Gurnard",8120,0
19.3,"Gurnard",8120,0
19.4,"Gurnard",8120,0
19.5,"Gurnard",8120,0
19.6,"Gurnard",8120,0
19.7,"Gurnard",8120,0
19.8,"Gurnard",8120,0
19.9,"Gurnard",8120,0
20,"Gurnard",8120,0
20.1,"Gurnard",8120,0
20.2,"Gurnard",8120,0
20.3,"Gurnard",8120,0
20.4,"Gurnard",8120,0
20.5,"Gurnard",8120,0
20.6,"Gurnard",8120,0
20.7,"Gurnard",8120,0
20.8,"Gurnard",8120,0
20.9,"Gurnard",8120,0
21,"Gurnard",8120,0
21.1,"Gurnard",8120,0
21.2,"Gurnard",8120,0
21.3,"Gurnard",8120,0
21.4,"Gurnard",8120,0
21.5,"Gurnard",8120,0
21.6,"Gurnard",8120,0
21.7,"Gurnard",8120,0
21.8,"Gurnard",8120,0
21.9,"Gurnard",8120,0
22,"Gurnard",8120,0
22.1,"Gurnard",8120,0
22.2,"Gurnard",8120,0
22.3,"Gurnard",8120,0
22.4,"Gurnard",8120,0
22.5,"Gurnard",8120,0
22.6,"Gurnard",8120,0
22.7,"Gurnard",8120,0
22.8,"Gurnard",8120,0
22.9,"Gurnard",8120,0
23,"Gurnard",8120,0
23.1,"Gurnard",8120,0
23.2,"Gurnard",8120,0
23.3,"Gurnard",8120,0
23.4,"Gurnard",8120,0
23.5,"Gurnard",8120,0
23.6,"Gurnard",8120,0
23.7,"Gurnard",8120,0
23.8,"Gurnard",8120,0
23.9,"Gurnard",8120,0
24,"Gurnard",8120,0
24.1,"Gurnard",8120,0
24.2,"Gurnard",8120,0
24.3,"Gurnard",8120,0
24.4,"Gurnard",8120,0
24.5,"Gurnard",8120,0
24.6,"Gurnard",8120,0
24.7,"Gurnard",8120,0
24.8,"Gurnard",8120,0
24.9,"Gurnard",8120,0
25,"Gurnard",8120,0
25.1,"Gurnard",8120,0
25.2,"Gurnard",8120,0
25.3,"Gurnard",8120,0
25.4,"Gurnard",8120,0
25.5,"Gurnard",8120,0
25.6,"Gurnard",8120,0
25.7,"Gurnard",8120,0
25.8,"Gurnard",8120,0
25.9,"Gurnard",8120,0
26,"Gurnard",8120,0
26.1,"Gurnard",8120,0
26.2,"Gurnard",8120,0
26.3,"Gurnard",8120,0
26.4,"Gurnard",8120,0
26.5,"Gurnard",8120,0
26.6,"Gurnard",8120,0
26.7,"Gurnard",8120,0
26.8,"Gurnard",8120,0
26.9,"Gurnard",8120,0
27,"Gurnard",8120,0
27.1,"Gurnard",8120,0
27.2,"Gurnard",8120,0
27.3,"Gurnard",8120,0
27.4,"Gurnard",8120,0
27.5,"Gurnard",8120,0
27.6,"Gurnard",8120,0
27.7,"Gurnard",8120,0
27.8,"Gurnard",8120,0
27.9,"Gurnard",8120,0
28,"Gurnard",8120,0
28.1,"Gurnard",8120,0
28.2,"Gurnard",8120,0
28.3,"Gurnard",8120,0
28.4,"Gurnard",8120,0
28.5,"Gurnard",8120,0
28.6,"Gurnard",8120,0
28.7,"Gurnard",8120,0
28.8,"Gurnard",8120,0
28.9,"Gurnard",8120,0
29,"Gurnard",8120,0
29.1,"Gurnard",8120,0
29.2,"Gurnard",8120,0
29.3,"Gurnard",8120,0
29.4,"Gurnard",8120,0
29.5,"Gurnard",8120,0
29.6,"Gurnard",8120,0
29.7,"Gurnard",8120,0
29.8,"Gurnard",8120,0
29.9,"Gurnard",8120,0
30,"Gurnard",8120,0
30.1,"Gurnard",8120,0
30.2,"Gurnard",8120,0
30.3,"Gurnard",8120,0
30.4,"Gurnard",8120,0
30.5,"Gurnard",8120,0
30.6,"Gurnard",8120,0
30.7,"Gurnard",8120,0
30.8,"Gurnard",8120,0
30.9,"Gurnard",8120,0
31,"Gurnard",8120,0
31.1,"Gurnard",8120,0
31.2,"Gurnard",8120,0
31.3,"Gurnard",8120,0
31.4,"Gurnard",8120,0
31.5,"Gurnard",8120,0
31.6,"Gurnard",8120,0
31.7,"Gurnard",8120,0
31.8,"Gurnard",8120,0
31.9,"Gurnard",8120,0
32,"Gurnard",8120,0
32.1,"Gurnard",8120,0
32.2,"Gurnard",8120,0
32.3,"Gurnard",8120,0
32.4,"Gurnard",8120,0
32.5,"Gurnard",8120,0
32.6,"Gurnard",8120,0
32.7,"Gurnard",8120,0
32.8,"Gurnard",8120,0
32.9,"Gurnard",8120,0
33,"Gurnard",8120,0
33.1,"Gurnard",8120,0
33.2,"Gurnard",8120,0
33.3,"Gurnard",8120,0
33.4,"Gurnard",8120,0
33.5,"Gurnard",8120,0
33.6,"Gurnard",8120,0
33.7,"Gurnard",8120,0
33.8,"Gurnard",8120,0
33.9,"Gurnard",8120,0
34,"Gurnard",8120,0
34.1,"Gurnard",8120,0
34.2,"Gurnard",8120,0
34.3,"Gurnard",8120,0
34.4,"Gurnard",8120,0
34.5,"Gurnard",8120,0
34.6,"Gurnard",8120,0
34.7,"Gurnard",8120,0
34.8,"Gurnard",8120,0
34.9,"Gurnard",8120,0
35,"Gurnard",8120,0
35.1,"Gurnard",8120,0
35.2,"Gurnard",8120,0
35.3,"Gurnard",8120,0
35.4,"Gurnard",8120,0
35.5,"Gurnard",8120,0
35.6,"Gurnard",8120,0
35.7,"Gurnard",8120,0
35.8,"Gurnard",8120,0
35.9,"Gurnard",8120,0
36,"Gurnard",8120,0
36.1,"Gurnard",8120,0
36.2,"Gurnard",8120,0
36.3,"Gurnard",8120,0
36.4,"Gurnard",8120,0
36.5,"Gurnard",8120,0
36.6,"Gurnard",8120,0
36.7,"Gurnard",8120,0
36.8,"Gurnard",8120,0
36.9,"Gurnard",8120,0
37,"Gurnard",8120,0
37.1,"Gurnard",8120,0
37.2,"Gurnard",8120,0
37.3,"Gurnard",8120,0
37.4,"Gurnard",8120,0
37.5,"Gurnard",8120,0
37.6,"Gurnard",8120,0
37.7,"Gurnard",8120,0
37.8,"Gurnard",8120,0
37.9,"Gurnard",8120,0
38,"Gurnard",8120,0
38.1,"Gurnard",8120,0
38.2,"Gurnard",8120,0
38.3,"Gurnard",8120,0
38.4,"Gurnard",8120,0
38.5,"Gurnard",8120,0
38.6,"Gurnard",8120,0
38.7,"Gurnard",8120,0
38.8,"Gurnard",8120,0
38.9,"Gurnard",8120,0
39,"Gurnard",8120,0
39.1,"Gurnard",8120,0
39.2,"Gurnard",8120,0
39.3,"Gurnard",8120,0
39.4,"Gurnard",8120,0
39.5,"Gurnard",8120,0
39.6,"Gurnard",8120,0
39.7,"Gurnard",8120,0
39.8,"Gurnard",8120,0
39.9,"Gurnard",8120,0
40,"Gurnard",8120,0
0,"Plaice",8120,0
0.1,"Plaice",8120,0
0.2,"Plaice",8120,0
0.3,"Plaice",8120,0
0.4,"Plaice",8120,0
0.5,"Plaice",8120,0
0.6,"Plaice",8120,0
0.7,"Plaice",8120,0
0.8,"Plaice",8120,0
0.9,"Plaice",8120,0
1,"Plaice",8120,0
1.1,"Plaice",8120,0
1.2,"Plaice",8120,0
1.3,"Plaice",8120,0
1.4,"Plaice",8120,0
1.5,"Plaice",8120,0
1.6,"Plaice",8120,0
1.7,"Plaice",8120,0
1.8,"Plaice",8120,0
1.9,"Plaice",8120,0
2,"Plaice",8120,0
2.1,"Plaice",8120,0
2.2,"Plaice",8120,0
2.3,"Plaice",8120,0
2.4,"Plaice",8120,0
2.5,"Plaice",8120,0
2.6,"Plaice",8120,0
2.7,"Plaice",8120,0
2.8,"Plaice",8120,0
2.9,"Plaice",8120,0
3,"Plaice",8120,0
3.1,"Plaice",8120,0
3.2,"Plaice",8120,0
3.3,"Plaice",8120,0
3.4,"Plaice",8120,0
3.5,"Plaice",8120,0
3.6,"Plaice",8120,0
3.7,"Plaice",8120,0
3.8,"Plaice",8120,0
3.9,"Plaice",8120,0
4,"Plaice",8120,0
4.1,"Plaice",8120,0
4.2,"Plaice",8120,0
4.3,"Plaice",8120,0
4.4,"Plaice",8120,0
4.5,"Plaice",8120,0
4.6,"Plaice",8120,0
4.7,"Plaice",8120,0
4.8,"Plaice",8120,0
4.9,"Plaice",8120,0
5,"Plaice",8120,0
5.1,"Plaice",8120,0
5.2,"Plaice",8120,0
5.3,"Plaice",8120,0
5.4,"Plaice",8120,0
5.5,"Plaice",8120,0
5.6,"Plaice",8120,0
5.7,"Plaice",8120,0
5.8,"Plaice",8120,0
5.9,"Plaice",8120,0
6,"Plaice",8120,0
6.1,"Plaice",8120,0
6.2,"Plaice",8120,0
6.3,"Plaice",8120,0
6.4,"Plaice",8120,0
6.5,"Plaice",8120,0
6.6,"Plaice",8120,0
6.7,"Plaice",8120,0
6.8,"Plaice",8120,0
6.9,"Plaice",8120,0
7,"Plaice",8120,0
7.1,"Plaice",8120,0
7.2,"Plaice",8120,0
7.3,"Plaice",8120,0
7.4,"Plaice",8120,0
7.5,"Plaice",8120,0
7.6,"Plaice",8120,0
7.7,"Plaice",8120,0
7.8,"Plaice",8120,0
7.9,"Plaice",8120,0
8,"Plaice",8120,0
8.1,"Plaice",8120,0
8.2,"Plaice",8120,0
8.3,"Plaice",8120,0
8.4,"Plaice",8120,0
8.5,"Plaice",8120,0
8.6,"Plaice",8120,0
8.7,"Plaice",8120,0
8.8,"Plaice",8120,0
8.9,"Plaice",8120,0
9,"Plaice",8120,0
9.1,"Plaice",8120,0
9.2,"Plaice",8120,0
9.3,"Plaice",8120,0
9.4,"Plaice",8120,0
9.5,"Plaice",8120,0
9.6,"Plaice",8120,0
9.7,"Plaice",8120,0
9.8,"Plaice",8120,0
9.9,"Plaice",8120,0
10,"Plaice",8120,0
10.1,"Plaice",8120,0
10.2,"Plaice",8120,0
10.3,"Plaice",8120,0
10.4,"Plaice",8120,0
10.5,"Plaice",8120,0
10.6,"Plaice",8120,0
10.7,"Plaice",8120,0
10.8,"Plaice",8120,0
10.9,"Plaice",8120,0
11,"Plaice",8120,0
11.1,"Plaice",8120,0
11.2,"Plaice",8120,0
11.3,"Plaice",8120,0
11.4,"Plaice",8120,0
11.5,"Plaice",8120,0
11.6,"Plaice",8120,0
11.7,"Plaice",8120,0
11.8,"Plaice",8120,0
11.9,"Plaice",8120,0
12,"Plaice",8120,0
12.1,"Plaice",8120,0
12.2,"Plaice",8120,0
12.3,"Plaice",8120,0
12.4,"Plaice",8120,0
12.5,"Plaice",8120,0
12.6,"Plaice",8120,0
12.7,"Plaice",8120,0
12.8,"Plaice",8120,0
12.9,"Plaice",8120,0
13,"Plaice",8120,0
13.1,"Plaice",8120,0
13.2,"Plaice",8120,0
13.3,"Plaice",8120,0
13.4,"Plaice",8120,0
13.5,"Plaice",8120,0
13.6,"Plaice",8120,0
13.7,"Plaice",8120,0
13.8,"Plaice",8120,0
13.9,"Plaice",8120,0
14,"Plaice",8120,0
14.1,"Plaice",8120,0
14.2,"Plaice",8120,0
14.3,"Plaice",8120,0
14.4,"Plaice",8120,0
14.5,"Plaice",8120,0
14.6,"Plaice",8120,0
14.7,"Plaice",8120,0
14.8,"Plaice",8120,0
14.9,"Plaice",8120,0
15,"Plaice",8120,0
15.1,"Plaice",8120,0
15.2,"Plaice",8120,0
15.3,"Plaice",8120,0
15.4,"Plaice",8120,0
15.5,"Plaice",8120,0
15.6,"Plaice",8120,0
15.7,"Plaice",8120,0
15.8,"Plaice",8120,0
15.9,"Plaice",8120,0
16,"Plaice",8120,0
16.1,"Plaice",8120,0
16.2,"Plaice",8120,0
16.3,"Plaice",8120,0
16.4,"Plaice",8120,0
16.5,"Plaice",8120,0
16.6,"Plaice",8120,0
16.7,"Plaice",8120,0
16.8,"Plaice",8120,0
16.9,"Plaice",8120,0
17,"Plaice",8120,0
17.1,"Plaice",8120,0
17.2,"Plaice",8120,0
17.3,"Plaice",8120,0
17.4,"Plaice",8120,0
17.5,"Plaice",8120,0
17.6,"Plaice",8120,0
17.7,"Plaice",8120,0
17.8,"Plaice",8120,0
17.9,"Plaice",8120,0
18,"Plaice",8120,0
18.1,"Plaice",8120,0
18.2,"Plaice",8120,0
18.3,"Plaice",8120,0
18.4,"Plaice",8120,0
18.5,"Plaice",8120,0
18.6,"Plaice",8120,0
18.7,"Plaice",8120,0
18.8,"Plaice",8120,0
18.9,"Plaice",8120,0
19,"Plaice",8120,0
19.1,"Plaice",8120,0
19.2,"Plaice",8120,0
